image,label,step
Train_Data/Fire/F_233.jpg,1,train
Train_Data/Fire/F_2427.jpg,1,train
Train_Data/Fire/F_971.jpg,1,train
Train_Data/Fire/F_915.jpg,1,train
Train_Data/Fire/F_606.jpg,1,train
Train_Data/Fire/F_1738.jpg,1,train
Train_Data/Fire/F_2045.jpg,1,train
Train_Data/Fire/F_2377.jpg,1,train
Train_Data/Fire/F_1360.jpg,1,train
Train_Data/Fire/F_993.jpg,1,train
Train_Data/Fire/F_186.jpg,1,train
Train_Data/Fire/F_2484.jpg,1,train
Train_Data/Fire/F_1233.jpg,1,train
Train_Data/Fire/F_1661.jpg,1,train
Train_Data/Fire/F_1191.jpg,1,train
Train_Data/Fire/F_99.jpg,1,train
Train_Data/Fire/F_1740.jpg,1,train
Train_Data/Fire/F_1882.jpg,1,train
Train_Data/Fire/F_492.jpg,1,train
Train_Data/Fire/F_1213.jpg,1,train
Train_Data/Fire/F_1626.jpg,1,train
Train_Data/Fire/F_695.jpg,1,train
Train_Data/Fire/F_2171.jpg,1,train
Train_Data/Fire/F_1818.jpg,1,train
Train_Data/Fire/F_2085.jpg,1,train
Train_Data/Fire/F_629.jpg,1,train
Train_Data/Fire/F_440.jpg,1,train
Train_Data/Fire/F_789.jpg,1,train
Train_Data/Fire/F_1629.jpg,1,train
Train_Data/Fire/F_1133.jpg,1,train
Train_Data/Fire/F_1379.jpg,1,train
Train_Data/Fire/F_628.jpg,1,train
Train_Data/Fire/F_1226.jpg,1,train
Train_Data/Fire/F_2016.jpg,1,train
Train_Data/Fire/F_467.jpg,1,train
Train_Data/Fire/F_1652.jpg,1,train
Train_Data/Fire/F_1447.jpg,1,train
Train_Data/Fire/F_2109.jpg,1,train
Train_Data/Fire/F_1478.jpg,1,train
Train_Data/Fire/F_485.jpg,1,train
Train_Data/Fire/F_534.jpg,1,train
Train_Data/Fire/F_2174.jpg,1,train
Train_Data/Fire/F_1393.jpg,1,train
Train_Data/Fire/F_1831.jpg,1,train
Train_Data/Fire/F_1352.jpg,1,train
Train_Data/Fire/F_2072.jpg,1,train
Train_Data/Fire/F_1696.jpg,1,train
Train_Data/Fire/F_1171.jpg,1,train
Train_Data/Fire/F_2235.jpg,1,train
Train_Data/Fire/F_105.jpg,1,train
Train_Data/Fire/F_669.jpg,1,train
Train_Data/Fire/F_337.jpg,1,train
Train_Data/Fire/F_662.jpg,1,train
Train_Data/Fire/F_1622.jpg,1,train
Train_Data/Fire/F_68.jpg,1,train
Train_Data/Fire/F_1765.jpg,1,train
Train_Data/Fire/F_944.jpg,1,train
Train_Data/Fire/F_310.jpg,1,train
Train_Data/Fire/F_2138.jpg,1,train
Train_Data/Fire/F_1627.jpg,1,train
Train_Data/Fire/F_1381.jpg,1,train
Train_Data/Fire/F_1026.jpg,1,train
Train_Data/Fire/F_1018.jpg,1,train
Train_Data/Fire/F_249.jpg,1,train
Train_Data/Fire/F_1240.jpg,1,train
Train_Data/Fire/F_2400.jpg,1,train
Train_Data/Fire/F_768.jpg,1,train
Train_Data/Fire/F_1922.jpg,1,train
Train_Data/Fire/F_521.jpg,1,train
Train_Data/Fire/F_1079.jpg,1,train
Train_Data/Fire/F_679.jpg,1,train
Train_Data/Fire/F_504.jpg,1,train
Train_Data/Fire/F_1706.jpg,1,train
Train_Data/Fire/F_1005.jpg,1,train
Train_Data/Fire/F_45.jpg,1,train
Train_Data/Fire/F_1412.jpg,1,train
Train_Data/Fire/F_240.jpg,1,train
Train_Data/Fire/F_2333.jpg,1,train
Train_Data/Fire/F_1458.jpg,1,train
Train_Data/Fire/F_1700.jpg,1,train
Train_Data/Fire/F_1358.jpg,1,train
Train_Data/Fire/F_830.jpg,1,train
Train_Data/Fire/F_1403.jpg,1,train
Train_Data/Fire/F_2383.jpg,1,train
Train_Data/Fire/F_2445.jpg,1,train
Train_Data/Fire/F_423.jpg,1,train
Train_Data/Fire/F_194.jpg,1,train
Train_Data/Fire/F_371.jpg,1,train
Train_Data/Fire/F_1594.jpg,1,train
Train_Data/Fire/F_1956.jpg,1,train
Train_Data/Fire/F_362.jpg,1,train
Train_Data/Fire/F_295.jpg,1,train
Train_Data/Fire/F_923.jpg,1,train
Train_Data/Fire/F_197.jpg,1,train
Train_Data/Fire/F_654.jpg,1,train
Train_Data/Fire/F_1355.jpg,1,train
Train_Data/Fire/F_1662.jpg,1,train
Train_Data/Fire/F_655.jpg,1,train
Train_Data/Fire/F_250.jpg,1,train
Train_Data/Fire/F_914.jpg,1,train
Train_Data/Fire/F_512.jpg,1,train
Train_Data/Fire/F_1475.jpg,1,train
Train_Data/Fire/F_2206.jpg,1,train
Train_Data/Fire/F_1042.jpg,1,train
Train_Data/Fire/F_694.jpg,1,train
Train_Data/Fire/F_1310.jpg,1,train
Train_Data/Fire/F_644.jpg,1,train
Train_Data/Fire/F_44.jpg,1,train
Train_Data/Fire/F_365.jpg,1,train
Train_Data/Fire/F_2350.jpg,1,train
Train_Data/Fire/F_57.jpg,1,train
Train_Data/Fire/F_1564.jpg,1,train
Train_Data/Fire/F_1507.jpg,1,train
Train_Data/Fire/F_491.jpg,1,train
Train_Data/Fire/F_1500.jpg,1,train
Train_Data/Fire/F_2488.jpg,1,train
Train_Data/Fire/F_1492.jpg,1,train
Train_Data/Fire/F_368.jpg,1,train
Train_Data/Fire/F_2360.jpg,1,train
Train_Data/Fire/F_2134.jpg,1,train
Train_Data/Fire/F_1912.jpg,1,train
Train_Data/Fire/F_2255.jpg,1,train
Train_Data/Fire/F_151.jpg,1,train
Train_Data/Fire/F_2039.jpg,1,train
Train_Data/Fire/F_1587.jpg,1,train
Train_Data/Fire/F_1353.jpg,1,train
Train_Data/Fire/F_1553.jpg,1,train
Train_Data/Fire/F_130.jpg,1,train
Train_Data/Fire/F_889.jpg,1,train
Train_Data/Fire/F_577.jpg,1,train
Train_Data/Fire/F_623.jpg,1,train
Train_Data/Fire/F_104.jpg,1,train
Train_Data/Fire/F_2246.jpg,1,train
Train_Data/Fire/F_1302.jpg,1,train
Train_Data/Fire/F_1241.jpg,1,train
Train_Data/Fire/F_1464.jpg,1,train
Train_Data/Fire/F_1111.jpg,1,train
Train_Data/Fire/F_375.jpg,1,train
Train_Data/Fire/F_1385.jpg,1,train
Train_Data/Fire/F_1232.jpg,1,train
Train_Data/Fire/F_986.jpg,1,train
Train_Data/Fire/F_1605.jpg,1,train
Train_Data/Fire/F_1369.jpg,1,train
Train_Data/Fire/F_2395.jpg,1,train
Train_Data/Fire/F_1410.jpg,1,train
Train_Data/Fire/F_1276.jpg,1,train
Train_Data/Fire/F_540.jpg,1,train
Train_Data/Fire/F_562.jpg,1,train
Train_Data/Fire/F_1221.jpg,1,train
Train_Data/Fire/F_1545.jpg,1,train
Train_Data/Fire/F_1452.jpg,1,train
Train_Data/Fire/F_2346.jpg,1,train
Train_Data/Fire/F_1209.jpg,1,train
Train_Data/Fire/F_618.jpg,1,train
Train_Data/Fire/F_2459.jpg,1,train
Train_Data/Fire/F_253.jpg,1,train
Train_Data/Fire/F_1134.jpg,1,train
Train_Data/Fire/F_635.jpg,1,train
Train_Data/Fire/F_1555.jpg,1,train
Train_Data/Fire/F_1972.jpg,1,train
Train_Data/Fire/F_2463.jpg,1,train
Train_Data/Fire/F_900.jpg,1,train
Train_Data/Fire/F_1008.jpg,1,train
Train_Data/Fire/F_2194.jpg,1,train
Train_Data/Fire/F_2046.jpg,1,train
Train_Data/Fire/F_1814.jpg,1,train
Train_Data/Fire/F_1218.jpg,1,train
Train_Data/Fire/F_2456.jpg,1,train
Train_Data/Fire/F_1992.jpg,1,train
Train_Data/Fire/F_198.jpg,1,train
Train_Data/Fire/F_1918.jpg,1,train
Train_Data/Fire/F_2302.jpg,1,train
Train_Data/Fire/F_591.jpg,1,train
Train_Data/Fire/F_1021.jpg,1,train
Train_Data/Fire/F_1516.jpg,1,train
Train_Data/Fire/F_1031.jpg,1,train
Train_Data/Fire/F_825.jpg,1,train
Train_Data/Fire/F_2495.jpg,1,train
Train_Data/Fire/F_980.jpg,1,train
Train_Data/Fire/F_1529.jpg,1,train
Train_Data/Fire/F_38.jpg,1,train
Train_Data/Fire/F_1418.jpg,1,train
Train_Data/Fire/F_608.jpg,1,train
Train_Data/Fire/F_933.jpg,1,train
Train_Data/Fire/F_1206.jpg,1,train
Train_Data/Fire/F_676.jpg,1,train
Train_Data/Fire/F_1949.jpg,1,train
Train_Data/Fire/F_854.jpg,1,train
Train_Data/Fire/F_2229.jpg,1,train
Train_Data/Fire/F_518.jpg,1,train
Train_Data/Fire/F_1852.jpg,1,train
Train_Data/Fire/F_193.jpg,1,train
Train_Data/Fire/F_1384.jpg,1,train
Train_Data/Fire/F_2103.jpg,1,train
Train_Data/Fire/F_2028.jpg,1,train
Train_Data/Fire/F_274.jpg,1,train
Train_Data/Fire/F_1950.jpg,1,train
Train_Data/Fire/F_1036.jpg,1,train
Train_Data/Fire/F_1604.jpg,1,train
Train_Data/Fire/F_2486.jpg,1,train
Train_Data/Fire/F_299.jpg,1,train
Train_Data/Fire/F_848.jpg,1,train
Train_Data/Fire/F_239.jpg,1,train
Train_Data/Fire/F_456.jpg,1,train
Train_Data/Fire/F_2487.jpg,1,train
Train_Data/Fire/F_2331.jpg,1,train
Train_Data/Fire/F_1678.jpg,1,train
Train_Data/Fire/F_1835.jpg,1,train
Train_Data/Fire/F_2211.jpg,1,train
Train_Data/Fire/F_1143.jpg,1,train
Train_Data/Fire/F_36.jpg,1,train
Train_Data/Fire/F_343.jpg,1,train
Train_Data/Fire/F_397.jpg,1,train
Train_Data/Fire/F_2481.jpg,1,train
Train_Data/Fire/F_1997.jpg,1,train
Train_Data/Fire/F_84.jpg,1,train
Train_Data/Fire/F_1287.jpg,1,train
Train_Data/Fire/F_495.jpg,1,train
Train_Data/Fire/F_987.jpg,1,train
Train_Data/Fire/F_1521.jpg,1,train
Train_Data/Fire/F_1938.jpg,1,train
Train_Data/Fire/F_1891.jpg,1,train
Train_Data/Fire/F_1082.jpg,1,train
Train_Data/Fire/F_1539.jpg,1,train
Train_Data/Fire/F_494.jpg,1,train
Train_Data/Fire/F_2008.jpg,1,train
Train_Data/Fire/F_2433.jpg,1,train
Train_Data/Fire/F_1723.jpg,1,train
Train_Data/Fire/F_1560.jpg,1,train
Train_Data/Fire/F_1078.jpg,1,train
Train_Data/Fire/F_13.jpg,1,train
Train_Data/Fire/F_451.jpg,1,train
Train_Data/Fire/F_529.jpg,1,train
Train_Data/Fire/F_2135.jpg,1,train
Train_Data/Fire/F_1068.jpg,1,train
Train_Data/Fire/F_1784.jpg,1,train
Train_Data/Fire/F_1744.jpg,1,train
Train_Data/Fire/F_223.jpg,1,train
Train_Data/Fire/F_890.jpg,1,train
Train_Data/Fire/F_2387.jpg,1,train
Train_Data/Fire/F_1825.jpg,1,train
Train_Data/Fire/F_1557.jpg,1,train
Train_Data/Fire/F_907.jpg,1,train
Train_Data/Fire/F_75.jpg,1,train
Train_Data/Fire/F_424.jpg,1,train
Train_Data/Fire/F_309.jpg,1,train
Train_Data/Fire/F_1426.jpg,1,train
Train_Data/Fire/F_111.jpg,1,train
Train_Data/Fire/F_1937.jpg,1,train
Train_Data/Fire/F_829.jpg,1,train
Train_Data/Fire/F_1779.jpg,1,train
Train_Data/Fire/F_237.jpg,1,train
Train_Data/Fire/F_428.jpg,1,train
Train_Data/Fire/F_352.jpg,1,train
Train_Data/Fire/F_493.jpg,1,train
Train_Data/Fire/F_672.jpg,1,train
Train_Data/Fire/F_1839.jpg,1,train
Train_Data/Fire/F_408.jpg,1,train
Train_Data/Fire/F_737.jpg,1,train
Train_Data/Fire/F_2193.jpg,1,train
Train_Data/Fire/F_1091.jpg,1,train
Train_Data/Fire/F_2343.jpg,1,train
Train_Data/Fire/F_441.jpg,1,train
Train_Data/Fire/F_2292.jpg,1,train
Train_Data/Fire/F_1952.jpg,1,train
Train_Data/Fire/F_80.jpg,1,train
Train_Data/Fire/F_1681.jpg,1,train
Train_Data/Fire/F_41.jpg,1,train
Train_Data/Fire/F_1316.jpg,1,train
Train_Data/Fire/F_2116.jpg,1,train
Train_Data/Fire/F_586.jpg,1,train
Train_Data/Fire/F_2485.jpg,1,train
Train_Data/Fire/F_1584.jpg,1,train
Train_Data/Fire/F_1649.jpg,1,train
Train_Data/Fire/F_927.jpg,1,train
Train_Data/Fire/F_515.jpg,1,train
Train_Data/Fire/F_2338.jpg,1,train
Train_Data/Fire/F_1296.jpg,1,train
Train_Data/Fire/F_416.jpg,1,train
Train_Data/Fire/F_2023.jpg,1,train
Train_Data/Fire/F_1413.jpg,1,train
Train_Data/Fire/F_1180.jpg,1,train
Train_Data/Fire/F_405.jpg,1,train
Train_Data/Fire/F_1939.jpg,1,train
Train_Data/Fire/F_1002.jpg,1,train
Train_Data/Fire/F_881.jpg,1,train
Train_Data/Fire/F_1161.jpg,1,train
Train_Data/Fire/F_1427.jpg,1,train
Train_Data/Fire/F_29.jpg,1,train
Train_Data/Fire/F_1128.jpg,1,train
Train_Data/Fire/F_824.jpg,1,train
Train_Data/Fire/F_2260.jpg,1,train
Train_Data/Fire/F_857.jpg,1,train
Train_Data/Fire/F_389.jpg,1,train
Train_Data/Fire/F_1341.jpg,1,train
Train_Data/Fire/F_2224.jpg,1,train
Train_Data/Fire/F_2192.jpg,1,train
Train_Data/Fire/F_1558.jpg,1,train
Train_Data/Fire/F_698.jpg,1,train
Train_Data/Fire/F_903.jpg,1,train
Train_Data/Fire/F_1914.jpg,1,train
Train_Data/Fire/F_2311.jpg,1,train
Train_Data/Fire/F_222.jpg,1,train
Train_Data/Fire/F_1693.jpg,1,train
Train_Data/Fire/F_1214.jpg,1,train
Train_Data/Fire/F_931.jpg,1,train
Train_Data/Fire/F_1719.jpg,1,train
Train_Data/Fire/F_731.jpg,1,train
Train_Data/Fire/F_2232.jpg,1,train
Train_Data/Fire/F_817.jpg,1,train
Train_Data/Fire/F_245.jpg,1,train
Train_Data/Fire/F_1112.jpg,1,train
Train_Data/Fire/F_599.jpg,1,train
Train_Data/Fire/F_121.jpg,1,train
Train_Data/Fire/F_1461.jpg,1,train
Train_Data/Fire/F_2287.jpg,1,train
Train_Data/Fire/F_1577.jpg,1,train
Train_Data/Fire/F_2053.jpg,1,train
Train_Data/Fire/F_726.jpg,1,train
Train_Data/Fire/F_2166.jpg,1,train
Train_Data/Fire/F_306.jpg,1,train
Train_Data/Fire/F_687.jpg,1,train
Train_Data/Fire/F_58.jpg,1,train
Train_Data/Fire/F_1388.jpg,1,train
Train_Data/Fire/F_2006.jpg,1,train
Train_Data/Fire/F_1324.jpg,1,train
Train_Data/Fire/F_1279.jpg,1,train
Train_Data/Fire/F_1764.jpg,1,train
Train_Data/Fire/F_1960.jpg,1,train
Train_Data/Fire/F_115.jpg,1,train
Train_Data/Fire/F_107.jpg,1,train
Train_Data/Fire/F_641.jpg,1,train
Train_Data/Fire/F_26.jpg,1,train
Train_Data/Fire/F_1383.jpg,1,train
Train_Data/Fire/F_2316.jpg,1,train
Train_Data/Fire/F_557.jpg,1,train
Train_Data/Fire/F_955.jpg,1,train
Train_Data/Fire/F_1145.jpg,1,train
Train_Data/Fire/F_2242.jpg,1,train
Train_Data/Fire/F_385.jpg,1,train
Train_Data/Fire/F_31.jpg,1,train
Train_Data/Fire/F_1677.jpg,1,train
Train_Data/Fire/F_2084.jpg,1,train
Train_Data/Fire/F_666.jpg,1,train
Train_Data/Fire/F_8.jpg,1,train
Train_Data/Fire/F_1591.jpg,1,train
Train_Data/Fire/F_2125.jpg,1,train
Train_Data/Fire/F_2205.jpg,1,train
Train_Data/Fire/F_2249.jpg,1,train
Train_Data/Fire/F_842.jpg,1,train
Train_Data/Fire/F_782.jpg,1,train
Train_Data/Fire/F_53.jpg,1,train
Train_Data/Fire/F_1104.jpg,1,train
Train_Data/Fire/F_42.jpg,1,train
Train_Data/Fire/F_2267.jpg,1,train
Train_Data/Fire/F_2384.jpg,1,train
Train_Data/Fire/F_1349.jpg,1,train
Train_Data/Fire/F_645.jpg,1,train
Train_Data/Fire/F_801.jpg,1,train
Train_Data/Fire/F_2226.jpg,1,train
Train_Data/Fire/F_2382.jpg,1,train
Train_Data/Fire/F_546.jpg,1,train
Train_Data/Fire/F_2104.jpg,1,train
Train_Data/Fire/F_1140.jpg,1,train
Train_Data/Fire/F_1230.jpg,1,train
Train_Data/Fire/F_1543.jpg,1,train
Train_Data/Fire/F_543.jpg,1,train
Train_Data/Fire/F_538.jpg,1,train
Train_Data/Fire/F_2474.jpg,1,train
Train_Data/Fire/F_1154.jpg,1,train
Train_Data/Fire/F_2339.jpg,1,train
Train_Data/Fire/F_1109.jpg,1,train
Train_Data/Fire/F_1897.jpg,1,train
Train_Data/Fire/F_2124.jpg,1,train
Train_Data/Fire/F_383.jpg,1,train
Train_Data/Fire/F_1523.jpg,1,train
Train_Data/Fire/F_509.jpg,1,train
Train_Data/Fire/F_910.jpg,1,train
Train_Data/Fire/F_1609.jpg,1,train
Train_Data/Fire/F_235.jpg,1,train
Train_Data/Fire/F_2347.jpg,1,train
Train_Data/Fire/F_648.jpg,1,train
Train_Data/Fire/F_1943.jpg,1,train
Train_Data/Fire/F_304.jpg,1,train
Train_Data/Fire/F_530.jpg,1,train
Train_Data/Fire/F_974.jpg,1,train
Train_Data/Fire/F_1129.jpg,1,train
Train_Data/Fire/F_1130.jpg,1,train
Train_Data/Fire/F_208.jpg,1,train
Train_Data/Fire/F_1578.jpg,1,train
Train_Data/Fire/F_2237.jpg,1,train
Train_Data/Fire/F_332.jpg,1,train
Train_Data/Fire/F_2231.jpg,1,train
Train_Data/Fire/F_673.jpg,1,train
Train_Data/Fire/F_1342.jpg,1,train
Train_Data/Fire/F_1927.jpg,1,train
Train_Data/Fire/F_1286.jpg,1,train
Train_Data/Fire/F_724.jpg,1,train
Train_Data/Fire/F_1182.jpg,1,train
Train_Data/Fire/F_1975.jpg,1,train
Train_Data/Fire/F_770.jpg,1,train
Train_Data/Fire/F_1242.jpg,1,train
Train_Data/Fire/F_2107.jpg,1,train
Train_Data/Fire/F_1300.jpg,1,train
Train_Data/Fire/F_1094.jpg,1,train
Train_Data/Fire/F_1009.jpg,1,train
Train_Data/Fire/F_346.jpg,1,train
Train_Data/Fire/F_1821.jpg,1,train
Train_Data/Fire/F_2461.jpg,1,train
Train_Data/Fire/F_1556.jpg,1,train
Train_Data/Fire/F_2004.jpg,1,train
Train_Data/Fire/F_891.jpg,1,train
Train_Data/Fire/F_799.jpg,1,train
Train_Data/Fire/F_785.jpg,1,train
Train_Data/Fire/F_1996.jpg,1,train
Train_Data/Fire/F_1872.jpg,1,train
Train_Data/Fire/F_420.jpg,1,train
Train_Data/Fire/F_1854.jpg,1,train
Train_Data/Fire/F_86.jpg,1,train
Train_Data/Fire/F_1052.jpg,1,train
Train_Data/Fire/F_2363.jpg,1,train
Train_Data/Fire/F_1076.jpg,1,train
Train_Data/Fire/F_2317.jpg,1,train
Train_Data/Fire/F_652.jpg,1,train
Train_Data/Fire/F_1041.jpg,1,train
Train_Data/Fire/F_516.jpg,1,train
Train_Data/Fire/F_2368.jpg,1,train
Train_Data/Fire/F_1967.jpg,1,train
Train_Data/Fire/F_1160.jpg,1,train
Train_Data/Fire/F_2070.jpg,1,train
Train_Data/Fire/F_526.jpg,1,train
Train_Data/Fire/F_34.jpg,1,train
Train_Data/Fire/F_1961.jpg,1,train
Train_Data/Fire/F_2161.jpg,1,train
Train_Data/Fire/F_88.jpg,1,train
Train_Data/Fire/F_187.jpg,1,train
Train_Data/Fire/F_1099.jpg,1,train
Train_Data/Fire/F_220.jpg,1,train
Train_Data/Fire/F_2033.jpg,1,train
Train_Data/Fire/F_808.jpg,1,train
Train_Data/Fire/F_2357.jpg,1,train
Train_Data/Fire/F_185.jpg,1,train
Train_Data/Fire/F_1832.jpg,1,train
Train_Data/Fire/F_2369.jpg,1,train
Train_Data/Fire/F_1987.jpg,1,train
Train_Data/Fire/F_2391.jpg,1,train
Train_Data/Fire/F_2345.jpg,1,train
Train_Data/Fire/F_1434.jpg,1,train
Train_Data/Fire/F_828.jpg,1,train
Train_Data/Fire/F_426.jpg,1,train
Train_Data/Fire/F_1659.jpg,1,train
Train_Data/Fire/F_2274.jpg,1,train
Train_Data/Fire/F_631.jpg,1,train
Train_Data/Fire/F_1697.jpg,1,train
Train_Data/Fire/F_2199.jpg,1,train
Train_Data/Fire/F_1282.jpg,1,train
Train_Data/Fire/F_519.jpg,1,train
Train_Data/Fire/F_315.jpg,1,train
Train_Data/Fire/F_568.jpg,1,train
Train_Data/Fire/F_1670.jpg,1,train
Train_Data/Fire/F_866.jpg,1,train
Train_Data/Fire/F_2450.jpg,1,train
Train_Data/Fire/F_685.jpg,1,train
Train_Data/Fire/F_1406.jpg,1,train
Train_Data/Fire/F_978.jpg,1,train
Train_Data/Fire/F_471.jpg,1,train
Train_Data/Fire/F_834.jpg,1,train
Train_Data/Fire/F_1121.jpg,1,train
Train_Data/Fire/F_388.jpg,1,train
Train_Data/Fire/F_396.jpg,1,train
Train_Data/Fire/F_2341.jpg,1,train
Train_Data/Fire/F_481.jpg,1,train
Train_Data/Fire/F_964.jpg,1,train
Train_Data/Fire/F_1496.jpg,1,train
Train_Data/Fire/F_918.jpg,1,train
Train_Data/Fire/F_261.jpg,1,train
Train_Data/Fire/F_305.jpg,1,train
Train_Data/Fire/F_137.jpg,1,train
Train_Data/Fire/F_1948.jpg,1,train
Train_Data/Fire/F_12.jpg,1,train
Train_Data/Fire/F_1534.jpg,1,train
Train_Data/Fire/F_837.jpg,1,train
Train_Data/Fire/F_617.jpg,1,train
Train_Data/Fire/F_369.jpg,1,train
Train_Data/Fire/F_449.jpg,1,train
Train_Data/Fire/F_552.jpg,1,train
Train_Data/Fire/F_2335.jpg,1,train
Train_Data/Fire/F_1871.jpg,1,train
Train_Data/Fire/F_1807.jpg,1,train
Train_Data/Fire/F_1262.jpg,1,train
Train_Data/Fire/F_2379.jpg,1,train
Train_Data/Fire/F_1266.jpg,1,train
Train_Data/Fire/F_2230.jpg,1,train
Train_Data/Fire/F_1617.jpg,1,train
Train_Data/Fire/F_161.jpg,1,train
Train_Data/Fire/F_2067.jpg,1,train
Train_Data/Fire/F_1204.jpg,1,train
Train_Data/Fire/F_1750.jpg,1,train
Train_Data/Fire/F_2304.jpg,1,train
Train_Data/Fire/F_922.jpg,1,train
Train_Data/Fire/F_953.jpg,1,train
Train_Data/Fire/F_1269.jpg,1,train
Train_Data/Fire/F_646.jpg,1,train
Train_Data/Fire/F_395.jpg,1,train
Train_Data/Fire/F_50.jpg,1,train
Train_Data/Fire/F_589.jpg,1,train
Train_Data/Fire/F_928.jpg,1,train
Train_Data/Fire/F_2223.jpg,1,train
Train_Data/Fire/F_35.jpg,1,train
Train_Data/Fire/F_2401.jpg,1,train
Train_Data/Fire/F_1826.jpg,1,train
Train_Data/Fire/F_1732.jpg,1,train
Train_Data/Fire/F_2131.jpg,1,train
Train_Data/Fire/F_2047.jpg,1,train
Train_Data/Fire/F_1320.jpg,1,train
Train_Data/Fire/F_2455.jpg,1,train
Train_Data/Fire/F_1965.jpg,1,train
Train_Data/Fire/F_2139.jpg,1,train
Train_Data/Fire/F_291.jpg,1,train
Train_Data/Fire/F_708.jpg,1,train
Train_Data/Fire/F_717.jpg,1,train
Train_Data/Fire/F_756.jpg,1,train
Train_Data/Fire/F_2233.jpg,1,train
Train_Data/Fire/F_960.jpg,1,train
Train_Data/Fire/F_1718.jpg,1,train
Train_Data/Fire/F_282.jpg,1,train
Train_Data/Fire/F_211.jpg,1,train
Train_Data/Fire/F_1851.jpg,1,train
Train_Data/Fire/F_1229.jpg,1,train
Train_Data/Fire/F_677.jpg,1,train
Train_Data/Fire/F_1155.jpg,1,train
Train_Data/Fire/F_1025.jpg,1,train
Train_Data/Fire/F_503.jpg,1,train
Train_Data/Fire/F_353.jpg,1,train
Train_Data/Fire/F_55.jpg,1,train
Train_Data/Fire/F_188.jpg,1,train
Train_Data/Fire/F_1613.jpg,1,train
Train_Data/Fire/F_1251.jpg,1,train
Train_Data/Fire/F_1673.jpg,1,train
Train_Data/Fire/F_2402.jpg,1,train
Train_Data/Fire/F_140.jpg,1,train
Train_Data/Fire/F_678.jpg,1,train
Train_Data/Fire/F_157.jpg,1,train
Train_Data/Fire/F_603.jpg,1,train
Train_Data/Fire/F_470.jpg,1,train
Train_Data/Fire/F_1257.jpg,1,train
Train_Data/Fire/F_1970.jpg,1,train
Train_Data/Fire/F_802.jpg,1,train
Train_Data/Fire/F_1664.jpg,1,train
Train_Data/Fire/F_2273.jpg,1,train
Train_Data/Fire/F_1642.jpg,1,train
Train_Data/Fire/F_1354.jpg,1,train
Train_Data/Fire/F_1217.jpg,1,train
Train_Data/Fire/F_658.jpg,1,train
Train_Data/Fire/F_2454.jpg,1,train
Train_Data/Fire/F_879.jpg,1,train
Train_Data/Fire/F_1597.jpg,1,train
Train_Data/Fire/F_2298.jpg,1,train
Train_Data/Fire/F_2426.jpg,1,train
Train_Data/Fire/F_2219.jpg,1,train
Train_Data/Fire/F_2419.jpg,1,train
Train_Data/Fire/F_876.jpg,1,train
Train_Data/Fire/F_1431.jpg,1,train
Train_Data/Fire/F_2055.jpg,1,train
Train_Data/Fire/F_556.jpg,1,train
Train_Data/Fire/F_1930.jpg,1,train
Train_Data/Fire/F_547.jpg,1,train
Train_Data/Fire/F_1544.jpg,1,train
Train_Data/Fire/F_95.jpg,1,train
Train_Data/Fire/F_1976.jpg,1,train
Train_Data/Fire/F_1371.jpg,1,train
Train_Data/Fire/F_1947.jpg,1,train
Train_Data/Fire/F_1962.jpg,1,train
Train_Data/Fire/F_1525.jpg,1,train
Train_Data/Fire/F_2418.jpg,1,train
Train_Data/Fire/F_1089.jpg,1,train
Train_Data/Fire/F_553.jpg,1,train
Train_Data/Fire/F_2011.jpg,1,train
Train_Data/Fire/F_2451.jpg,1,train
Train_Data/Fire/F_2270.jpg,1,train
Train_Data/Fire/F_398.jpg,1,train
Train_Data/Fire/F_996.jpg,1,train
Train_Data/Fire/F_779.jpg,1,train
Train_Data/Fire/F_835.jpg,1,train
Train_Data/Fire/F_1028.jpg,1,train
Train_Data/Fire/F_2227.jpg,1,train
Train_Data/Fire/F_351.jpg,1,train
Train_Data/Fire/F_123.jpg,1,train
Train_Data/Fire/F_2031.jpg,1,train
Train_Data/Fire/F_1868.jpg,1,train
Train_Data/Fire/F_1596.jpg,1,train
Train_Data/Fire/F_98.jpg,1,train
Train_Data/Fire/F_1508.jpg,1,train
Train_Data/Fire/F_1769.jpg,1,train
Train_Data/Fire/F_392.jpg,1,train
Train_Data/Fire/F_419.jpg,1,train
Train_Data/Fire/F_1487.jpg,1,train
Train_Data/Fire/F_1689.jpg,1,train
Train_Data/Fire/F_777.jpg,1,train
Train_Data/Fire/F_1419.jpg,1,train
Train_Data/Fire/F_1857.jpg,1,train
Train_Data/Fire/F_523.jpg,1,train
Train_Data/Fire/F_583.jpg,1,train
Train_Data/Fire/F_1793.jpg,1,train
Train_Data/Fire/F_1106.jpg,1,train
Train_Data/Fire/F_1351.jpg,1,train
Train_Data/Fire/F_2471.jpg,1,train
Train_Data/Fire/F_1621.jpg,1,train
Train_Data/Fire/F_46.jpg,1,train
Train_Data/Fire/F_1741.jpg,1,train
Train_Data/Fire/F_775.jpg,1,train
Train_Data/Fire/F_2428.jpg,1,train
Train_Data/Fire/F_1298.jpg,1,train
Train_Data/Fire/F_24.jpg,1,train
Train_Data/Fire/F_1933.jpg,1,train
Train_Data/Fire/F_1736.jpg,1,train
Train_Data/Fire/F_2130.jpg,1,train
Train_Data/Fire/F_1878.jpg,1,train
Train_Data/Fire/F_1811.jpg,1,train
